player_id,date,rate
csgo_pl_20029,2025-05-26T00:00:00+08:00,1.03
csgo_pl_20029,2025-05-27T00:00:00+08:00,1.09
csgo_pl_20029,2025-05-28T00:00:00+08:00,0.95
csgo_pl_20029,2025-05-29T00:00:00+08:00,1.03
csgo_pl_20029,2025-05-30T00:00:00+08:00,1.09
csgo_pl_20029,2025-05-31T00:00:00+08:00,0.94
csgo_pl_20029,2025-06-01T00:00:00+08:00,1.03
csgo_pl_20029,2025-06-02T00:00:00+08:00,1.09
csgo_pl_20029,2025-06-03T00:00:00+08:00,0.93
csgo_pl_20029,2025-06-04T00:00:00+08:00,1.03
csgo_pl_20029,2025-06-05T00:00:00+08:00,1.09
csgo_pl_20029,2025-06-06T00:00:00+08:00,0.9
csgo_pl_20029,2025-06-07T00:00:00+08:00,1.03
csgo_pl_20029,2025-06-08T00:00:00+08:00,1.09
csgo_pl_20029,2025-06-09T00:00:00+08:00,0.88
csgo_pl_20029,2025-06-10T00:00:00+08:00,1.01
csgo_pl_20029,2025-06-11T00:00:00+08:00,1.09
csgo_pl_20029,2025-06-12T00:00:00+08:00,0.85
csgo_pl_20029,2025-06-13T00:00:00+08:00,1.01
csgo_pl_20029,2025-06-14T00:00:00+08:00,1.09
csgo_pl_20029,2025-06-15T00:00:00+08:00,0.81
csgo_pl_20029,2025-06-16T00:00:00+08:00,1.01
csgo_pl_20029,2025-06-17T00:00:00+08:00,1.09
csgo_pl_20029,2025-06-18T00:00:00+08:00,0.82
csgo_pl_20029,2025-06-19T00:00:00+08:00,1
csgo_pl_20029,2025-06-20T00:00:00+08:00,1.09
csgo_pl_20029,2025-06-21T00:00:00+08:00,0.82
csgo_pl_20029,2025-06-22T00:00:00+08:00,1
csgo_pl_20029,2025-06-23T00:00:00+08:00,1.13
csgo_pl_20029,2025-06-24T00:00:00+08:00,0.82
csgo_pl_20029,2025-06-25T00:00:00+08:00,1
csgo_pl_20029,2025-06-26T00:00:00+08:00,1.07
csgo_pl_20029,2025-06-27T00:00:00+08:00,0.84
csgo_pl_20029,2025-06-28T00:00:00+08:00,1.03
csgo_pl_20029,2025-06-29T00:00:00+08:00,1.05
csgo_pl_20029,2025-06-30T00:00:00+08:00,0.84
csgo_pl_20029,2025-07-01T00:00:00+08:00,1.03
csgo_pl_20029,2025-07-02T00:00:00+08:00,1.05
csgo_pl_20029,2025-07-03T00:00:00+08:00,0.84
csgo_pl_20029,2025-07-04T00:00:00+08:00,1.03
csgo_pl_20029,2025-07-05T00:00:00+08:00,1.01
csgo_pl_20029,2025-07-06T00:00:00+08:00,0.84
csgo_pl_20029,2025-07-07T00:00:00+08:00,1.03
csgo_pl_20029,2025-07-08T00:00:00+08:00,1.05
csgo_pl_20029,2025-07-09T00:00:00+08:00,0.84
csgo_pl_20029,2025-07-11T00:00:00+08:00,1.05
csgo_pl_20029,2025-07-12T00:00:00+08:00,0.87
csgo_pl_20029,2025-07-14T00:00:00+08:00,1.11
