player_id,metric,value,avg_value,lower_better,bad_start,bad_end,middle_start,middle_end,good_start,good_end
csgo_pl_20945,swing,+0.11%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20686,adr,75.5,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20686,dpr,0.74,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20686,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20686,kast,70.1,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20686,kpr,0.68,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20686,rating,1.07,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20686,swing,-0.07%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20071,adr,65.6,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20071,dpr,0.65,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20071,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20071,kast,71.5,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20071,kpr,0.60,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20071,rating,1.01,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20071,swing,-0.57%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23458,adr,78.8,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23458,dpr,0.72,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23458,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23458,kast,72.3,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23458,kpr,0.74,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23458,rating,1.11,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23458,swing,-0.66%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21820,adr,75.6,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21820,dpr,0.76,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21820,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21820,kast,68.9,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21820,kpr,0.65,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21820,rating,1.02,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21820,swing,-0.72%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21705,adr,79.6,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21705,dpr,0.73,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21705,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21705,kast,68.4,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21705,kpr,0.74,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21705,rating,1.03,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21705,swing,-0.67%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23199,adr,66.8,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23199,dpr,0.69,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23199,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23199,kast,75.1,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23199,kpr,0.60,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23199,rating,0.98,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23199,swing,-1.49%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21492,adr,77.9,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21492,dpr,0.65,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21492,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21492,kast,75.1,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21492,kpr,0.76,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21492,rating,1.16,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21492,swing,+0.72%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_25143,adr,75.8,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_25143,dpr,0.70,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_25143,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25143,kast,73.3,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_25143,kpr,0.71,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_25143,rating,1.13,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25143,swing,+0.60%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20582,adr,66.2,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20582,dpr,0.68,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20582,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20582,kast,69.4,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20582,kpr,0.63,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20582,rating,1.02,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20582,swing,+0.03%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20202,adr,83.2,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20202,dpr,0.74,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20202,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20202,kast,70.2,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20202,kpr,0.72,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20202,rating,1.09,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20202,swing,+1.63%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21393,adr,69.8,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21393,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21393,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21393,kast,75.3,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21393,kpr,0.65,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21393,rating,1.04,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21393,swing,-0.80%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23638,adr,72.0,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23638,dpr,0.64,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23638,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23638,kast,73.4,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23638,kpr,0.64,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23638,rating,1.08,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23638,swing,+0.13%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23687,adr,74.9,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23687,dpr,0.72,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23687,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23687,kast,72.1,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23687,kpr,0.67,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23687,rating,1.06,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23687,swing,-0.01%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24318,adr,80.6,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24318,dpr,0.65,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24318,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24318,kast,72.6,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24318,kpr,0.83,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24318,rating,1.24,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24318,swing,+2.46%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_19946,adr,63.3,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_19946,dpr,0.68,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_19946,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19946,kast,69.9,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_19946,kpr,0.54,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_19946,rating,0.91,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19946,swing,-1.42%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21648,adr,79.2,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21648,dpr,0.68,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21648,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21648,kast,73.3,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21648,kpr,0.75,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21648,rating,1.12,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21648,swing,+0.03%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24516,adr,73.3,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24516,dpr,0.68,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24516,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24516,kast,69.7,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24516,kpr,0.64,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24516,rating,1.05,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24516,swing,+0.49%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_25901,adr,66.1,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_25901,dpr,0.64,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_25901,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25901,kast,70.9,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_25901,kpr,0.62,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_25901,rating,1.05,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25901,swing,+0.06%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_25902,adr,84.0,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_25902,dpr,0.61,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_25902,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25902,kast,73.9,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_25902,kpr,0.89,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_25902,rating,1.36,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25902,swing,+4.17%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_25166,adr,82.1,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_25166,dpr,0.72,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_25166,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25166,kast,72.3,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_25166,kpr,0.71,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_25166,rating,1.19,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25166,swing,+1.55%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22195,adr,72.1,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22195,dpr,0.74,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22195,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22195,kast,69.0,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22195,kpr,0.63,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22195,rating,1.00,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22195,swing,-0.34%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23599,adr,78.5,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23599,dpr,0.72,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23599,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23599,kast,70.2,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23599,kpr,0.69,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23599,rating,1.10,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23599,swing,+0.50%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22538,adr,74.6,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22538,dpr,0.70,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22538,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22538,kast,71.6,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22538,kpr,0.69,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22538,rating,1.11,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22538,swing,+0.23%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23386,adr,71.1,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23386,dpr,0.70,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23386,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23386,kast,71.4,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23386,kpr,0.63,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23386,rating,1.01,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23386,swing,-1.00%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23598,adr,69.4,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23598,dpr,0.69,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23598,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23598,kast,69.0,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23598,kpr,0.67,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23598,rating,1.04,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23598,swing,+0.27%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23543,adr,73.6,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23543,dpr,0.72,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23543,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23543,kast,67.2,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23543,kpr,0.64,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23543,rating,1.00,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23543,swing,-0.96%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24820,adr,62.5,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24820,dpr,0.73,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24820,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24820,kast,66.1,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24820,kpr,0.54,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24820,rating,0.89,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24820,swing,-1.91%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24823,adr,75.9,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24823,dpr,0.72,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24823,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24823,kast,68.6,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24823,kpr,0.68,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24823,rating,1.05,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24823,swing,-0.63%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24824,adr,87.9,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24824,dpr,0.73,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24824,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24824,kast,69.4,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24824,kpr,0.79,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24824,rating,1.25,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24824,swing,+1.58%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_25962,adr,61.5,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_25962,dpr,0.65,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_25962,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25962,kast,66.8,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_25962,kpr,0.64,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_25962,rating,0.96,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25962,swing,-0.50%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_25964,adr,65.4,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_25964,dpr,0.69,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_25964,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25964,kast,69.9,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_25964,kpr,0.62,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_25964,rating,0.98,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25964,swing,-1.60%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22276,adr,64.5,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22276,dpr,0.66,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22276,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22276,kast,70.8,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22276,kpr,0.57,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22276,rating,0.94,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22276,swing,-1.58%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24022,adr,76.6,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24022,dpr,0.63,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24022,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24022,kast,71.9,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24022,kpr,0.72,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24022,rating,1.23,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24022,swing,+2.35%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24067,adr,60.3,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24067,dpr,0.63,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24067,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24067,kast,70.0,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24067,kpr,0.57,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24067,rating,0.99,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24067,swing,-0.04%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_25050,adr,71.9,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_25050,dpr,0.76,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_25050,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25050,kast,66.3,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_25050,kpr,0.64,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_25050,rating,0.98,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25050,swing,-1.08%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24286,adr,73.9,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24286,dpr,0.71,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24286,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24286,kast,71.1,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24286,kpr,0.69,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24286,rating,1.06,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24286,swing,-0.20%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24679,adr,77.5,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24679,dpr,0.63,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24679,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24679,kast,75.9,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24679,kpr,0.75,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24679,rating,1.20,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24679,swing,+1.94%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24527,adr,72.8,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24527,dpr,0.66,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24527,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24527,kast,70.8,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24527,kpr,0.66,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24527,rating,1.05,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24527,swing,-0.70%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_25369,adr,58.5,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_25369,dpr,0.72,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_25369,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25369,kast,67.7,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_25369,kpr,0.56,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_25369,rating,0.85,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25369,swing,-2.78%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23828,adr,53.3,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23828,dpr,0.69,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23828,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23828,kast,64.0,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23828,kpr,0.47,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23828,rating,0.77,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23828,swing,-3.65%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24477,adr,73.6,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24477,dpr,0.65,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24477,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24477,kast,69.1,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24477,kpr,0.72,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24477,rating,1.15,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
