id,team_id,team_name,team_logo,region_name,rating,map_num,map_win_loss,map_win_rate,game_played,win_rate,avg_round,kd_rate,kd,kd_diff,avg_kill,avg_death,avg_assist,total_kill,total_death,total_assist,total_round,first_five_win_num,first_five_win_rate,first_ten_win_num,first_ten_win_rate,ct_win_round,ct_win_rate,t_win_round,t_win_rate,ct_first_win_round,ct_first_win_rate,t_first_win_round,t_first_win_rate,first_kill,first_kill_rate,first_death_num,first_death_rate,global_rank,valve_rank,valve_point,point,score,global_bonus,rank,rank_change,rank_diff,csv_index,crawl_time
,csgo_tm_11645,Lausanne SE,https://oss.5eplay.com/sport/csgo/team/merge_cein10f4nfq4334154n0.png,,1.01,7,2/5,28.6%,4,25.0%,20.9,0.94,-30,,69.0,73.3,16.6,483,513,116,146,2,28.6%,2,28.6%,30,45.5%,33,41.3%,4,57.1%,3,42.9%,33,68.8%,8,16.3%,,,,,,,,,+246,1029,1777963826
,hltv_team_12479,Super Sangre Joven,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,10,3/7,30.0%,4,25.0%,28.7,0.93,-70,,90.4,97.4,27.5,904,974,275,287,5,50.0%,4,40.0%,64,45.7%,65,44.2%,3,30.0%,6,60.0%,50,74.6%,25,27.8%,,,,,,,,,-,1030,1777963826
,hltv_team_12517,woofwoof,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,5,2/3,40.0%,2,50.0%,20.0,0.95,-19,,65.6,69.4,22.8,328,347,114,100,2,40.0%,2,40.0%,30,55.6%,16,34.8%,4,80.0%,4,80.0%,29,69.0%,8,19.5%,,,,,,,,,-,1031,1777963826
,hltv_team_12540,Stealth,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,11,6/5,54.5%,5,60.0%,22.5,0.95,-40,,73.7,77.4,26.2,811,851,288,248,5,45.5%,4,36.4%,65,51.2%,56,46.3%,5,45.5%,5,45.5%,0,0.0%,0,0.0%,,,,,,,,,-,1032,1777963826
,hltv_team_12545,LT5,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,13,7/6,53.8%,5,60.0%,21.7,0.93,-66,,71.8,76.8,23.2,933,999,302,282,5,38.5%,4,30.8%,61,44.2%,76,52.8%,6,46.2%,7,53.8%,28,75.7%,8,24.2%,,,,,,,,,-,1033,1777963826
,hltv_team_12551,VERYGOLD,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,6,3/3,50.0%,2,50.0%,23.5,0.94,-28,,78.7,83.3,28.3,472,500,170,141,2,33.3%,2,33.3%,36,45.0%,34,55.7%,3,50.0%,3,50.0%,39,69.6%,15,25.4%,,,,,,,,,-,1034,1777963826
,hltv_team_12552,Sympa la force,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,4,1/3,25.0%,2,0.0%,23.8,0.92,-25,,76.0,82.3,23.3,304,329,93,95,1,25.0%,1,25.0%,11,26.8%,32,59.3%,3,75.0%,1,25.0%,22,64.7%,8,29.6%,,,,,,,,,-,1035,1777963826
,csgo_tm_11107,SHPL,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_co9rt6sconklgsjvh4jg.png,,1.01,44,19/25,43.2%,24,41.7%,21.5,0.98,-71,,73.5,75.1,23.5,3232,3303,1032,947,24,54.5%,20,45.5%,226,49.8%,231,46.9%,23,52.3%,18,40.9%,122,66.3%,65,30.2%,,,,,,,,,-,1036,1777963826
,hltv_team_12806,ex-GUILD fe,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,3,1/2,33.3%,1,0.0%,23.3,0.98,-5,,78.0,79.7,25.3,234,239,76,70,1,33.3%,1,33.3%,19,50.0%,12,37.5%,2,66.7%,1,33.3%,0,0.0%,0,0.0%,,,,,,,,,-,1037,1777963826
,hltv_team_12816,Over30,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,5,3/2,60.0%,2,50.0%,25.8,0.92,-35,,86.2,93.2,32.0,431,466,160,129,2,40.0%,2,40.0%,28,46.7%,34,49.3%,3,60.0%,2,40.0%,38,61.3%,21,31.8%,,,,,,,,,-,1038,1777963826
,csgo_tm_11751,Lbs helsingborg,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,3,1/2,33.3%,1,0.0%,22.7,0.93,-18,,76.7,82.7,20.7,230,248,62,68,0,0.0%,2,66.7%,14,48.3%,14,35.9%,1,33.3%,1,33.3%,11,68.8%,6,31.6%,,,,,,,,,-,1039,1777963826
,hltv_team_12846,M1X KS,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,43,23/20,53.5%,18,50.0%,22.3,0.97,-109,,76.9,79.4,27.5,3306,3415,1183,959,26,60.5%,26,60.5%,247,50.5%,241,51.3%,23,53.5%,18,41.9%,226,70.8%,131,37.5%,230,,,,,,,,-,1040,1777963826
,csgo_tm_11273,SH,https://oss.5eplay.com/sport/csgo/team/hz/cec3vk74nfq43340vup0.png,,1.01,170,84/86,49.4%,87,46.0%,23.0,0.99,-105,,79.7,80.3,15.0,13543,13648,2544,3915,82,48.2%,84,49.4%,1027,51.2%,912,47.7%,88,51.8%,81,47.6%,363,64.5%,141,24.1%,,,,,,"$103,685",,,-44,1041,1777963826
,hltv_team_12852,TOR,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,11,5/6,45.5%,5,60.0%,20.9,0.92,-63,,67.0,72.7,25.2,737,800,277,230,7,63.6%,6,54.5%,42,42.9%,79,59.8%,5,45.5%,7,63.6%,54,77.1%,19,22.9%,,,,,,,,,-,1042,1777963826
,csgo_tm_5140,Belgium,https://oss.5eplay.com/sport/csgo/team/hz/cec3pnn4nfq43340uqgg.png,,1.01,3,1/2,33.3%,1,0.0%,20.3,0.93,-16,,68.0,73.3,23.7,204,220,71,61,2,66.7%,1,33.3%,14,46.7%,11,35.5%,2,66.7%,0,0.0%,19,73.1%,6,17.1%,,,,,,,,,-,1043,1777963826
,csgo_tm_5107,Belarus,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cq6atasconkotam7vmm0.png,,1.01,6,2/4,33.3%,3,33.3%,19.0,0.93,-26,,61.0,65.3,26.2,366,392,157,114,3,50.0%,3,50.0%,24,41.4%,30,53.6%,3,50.0%,1,16.7%,36,63.2%,18,30.0%,,,,,,,,,-,1044,1777963826
,hltv_team_12860,RG,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cppq7s4conklgsjvil30.png,,1.01,8,3/5,37.5%,4,25.0%,19.9,1.04,+22,,66.8,64.0,15.8,534,512,126,159,3,37.5%,3,37.5%,36,41.9%,38,52.1%,5,62.5%,2,25.0%,0,0.0%,0,0.0%,,,,,,,,,-,1045,1777963826
,hltv_team_12909,Phoenix,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cr2lvrkconkotam80f1g.png,,1.01,61,23/38,37.7%,27,33.3%,21.4,0.92,-361,,71.0,76.9,24.0,4329,4690,1466,1304,24,39.3%,25,41.0%,304,47.9%,304,45.4%,33,54.1%,31,50.8%,384,69.1%,154,25.1%,,,,,,,,,-,1046,1777963826
,csgo_tm_7720,InControl,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cvmb6p4conkt3lege0vg.png,,1.01,229,97/132,42.4%,120,35.0%,21.0,0.92,-1370,,69.7,75.7,24.3,15970,17340,5556,4810,102,44.5%,104,45.4%,1055,45.3%,1152,47.9%,109,47.6%,111,48.5%,1336,68.2%,575,25.1%,125,,,,,"$20,700",,,+9,1047,1777963826
,hltv_team_12915,Nitro,https://oss.5eplay.com/cloudx/p/sport/csgo/team/crr048kconkotam812c0.png,,1.01,72,29/43,40.3%,34,41.2%,21.1,0.97,-132,,67.2,69.0,23.9,4839,4971,1722,1520,33,45.8%,36,50.0%,347,47.0%,385,49.2%,28,38.9%,33,45.8%,460,66.9%,202,28.7%,,,,,,,,,-,1048,1777963826
,hltv_team_12943,Shanghai Sharks,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,12,2/10,16.7%,5,0.0%,21.4,0.92,-73,,70.5,76.6,23.3,846,919,279,257,4,33.3%,3,25.0%,48,34.0%,58,50.0%,6,50.0%,6,50.0%,64,57.1%,29,24.4%,,,,,,,,,-,1049,1777963826
,hltv_team_12968,Alter Iron,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_cu4q78cconkqmjpn7t50.png,,1.01,50,23/27,46.0%,26,38.5%,21.6,0.94,-234,,72.0,76.7,23.7,3600,3834,1184,1081,18,36.0%,19,38.0%,228,41.2%,276,52.3%,24,48.0%,22,44.0%,320,64.6%,163,30.6%,,,,,,,,,-,1050,1777963826
,hltv_team_12978,Maximum Ego,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,8,2/6,25.0%,3,0.0%,20.1,0.90,-57,,66.8,73.9,21.5,534,591,172,161,3,37.5%,2,25.0%,30,37.0%,41,51.3%,4,50.0%,6,75.0%,49,63.6%,20,24.4%,,,,,,,,,-,1051,1777963826
,hltv_team_13012,HyperSpirit,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d2am4mcconkt3legev90.png,,1.01,175,67/108,38.3%,77,36.4%,22.0,0.92,-1064,,71.0,77.1,23.8,12432,13496,4158,3842,80,45.7%,71,40.6%,908,48.1%,828,44.5%,88,50.3%,84,48.0%,1161,69.6%,485,25.8%,135,,,,,,,,+50,1052,1777963826
,hltv_team_13013,Enterprise Gen,https://oss.5eplay.com/cloudx/p/sport/csgo/team/csu0ljsconkotam81hcg.png,,1.01,6,2/4,33.3%,2,0.0%,21.7,0.93,-30,,71.3,76.3,25.2,428,458,151,130,2,33.3%,1,16.7%,34,48.6%,25,41.7%,6,100.0%,2,33.3%,49,70.0%,11,19.3%,,,,,,,,,-,1053,1777963826
,hltv_team_13032,XPERION NXT,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,21,10/11,47.6%,8,50.0%,19.5,0.93,-92,,62.2,66.6,24.0,1306,1398,505,409,10,47.6%,10,47.6%,95,48.7%,93,43.5%,10,47.6%,5,23.8%,126,73.3%,56,27.2%,,,,,,,,,+6,1054,1777963826
,hltv_team_13063,BTC Investors,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,5,3/2,60.0%,2,50.0%,26.2,0.93,-35,,86.4,93.4,29.4,432,467,147,131,2,40.0%,2,40.0%,34,53.1%,31,46.3%,2,40.0%,2,40.0%,44,77.2%,22,29.3%,,,,,,,,,-,1055,1777963826
,hltv_team_13091,Team RachelR,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,3,1/2,33.3%,1,0.0%,20.0,0.92,-17,,66.3,72.0,20.3,199,216,61,60,1,33.3%,2,66.7%,10,30.3%,15,55.6%,1,33.3%,1,33.3%,19,54.3%,9,34.6%,,,,,,,,,-,1056,1777963826
,csgo_tm_11475,Team-evelone192,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,10,3/7,30.0%,3,0.0%,21.5,0.90,-85,,72.8,81.3,22.5,728,813,225,215,4,40.0%,3,30.0%,47,47.0%,44,38.3%,5,50.0%,2,20.0%,56,56.0%,40,35.7%,,,,,,,,,-,1057,1777963826
,hltv_team_13161,eternal premium,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_d7a6ql4conkpudhr3rr0.png,,1.01,26,9/17,34.6%,11,27.3%,22.8,0.91,-191,,72.2,79.6,21.8,1878,2069,568,592,9,34.6%,9,34.6%,90,37.3%,145,50.7%,9,34.6%,12,46.2%,135,64.6%,64,27.2%,194,,,,,,,,-,1058,1777963826
,hltv_team_13208,Nostalgia,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cvbpel4conkt3legdu00.png,,1.01,6,3/3,50.0%,2,50.0%,17.5,0.91,-33,,57.8,63.3,19.3,347,380,116,105,3,50.0%,3,50.0%,19,42.2%,31,51.7%,4,66.7%,2,33.3%,30,60.0%,19,33.9%,,,,,,,,,-17,1059,1777963826
,hltv_team_13248,4 EYEZ,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,8,4/4,50.0%,3,33.3%,23.1,0.92,-56,,76.0,83.0,25.3,608,664,202,185,5,62.5%,4,50.0%,53,57.6%,40,43.0%,6,75.0%,3,37.5%,68,75.6%,25,26.3%,,,,,,,,,-,1060,1777963826
,csgo_tm_7472,Ha MaSSe,https://oss.5eplay.com/sport/csgo/team/hz/cec3r6f4nfq43340v6k0.png,,1.01,6,3/3,50.0%,2,50.0%,21.5,0.97,-14,,69.2,71.5,23.3,415,429,140,129,3,50.0%,2,33.3%,33,50.0%,30,47.6%,3,50.0%,3,50.0%,43,64.2%,20,32.3%,,,,,,,,,-,1061,1777963826
,hltv_team_13273,PERPLEXITY,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_d0qhbc4conkt3leged40.png,,1.01,14,8/6,57.1%,6,66.7%,19.5,0.94,-57,,63.1,67.1,22.4,883,940,314,273,8,57.1%,8,57.1%,58,45.7%,77,52.7%,10,71.4%,9,64.3%,88,75.2%,47,29.9%,135,,,,,,,,-,1062,1777963826
,hltv_team_13284,BOXED,https://oss.5eplay.com/sport/csgo/team/13284.png,,1.01,2,0/2,0.0%,1,0.0%,23.0,0.89,-18,,75.5,84.5,29.0,151,169,58,46,0,0.0%,0,0.0%,11,40.7%,6,31.6%,0,0.0%,1,50.0%,15,53.6%,4,21.1%,,,,,,,,,-,1063,1777963826
,hltv_team_13307,SEGA DLL,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,2,0/2,0.0%,1,0.0%,22.5,0.91,-15,,76.5,84.0,25.5,153,168,51,45,0,0.0%,1,50.0%,8,34.8%,11,50.0%,0,0.0%,0,0.0%,13,65.0%,7,28.0%,,,,,,,,,-,1064,1777963826
,hltv_team_13343,xdasdf,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,2,1/1,50.0%,2,50.0%,24.0,0.92,-13,,80.0,86.5,26.0,160,173,52,48,1,50.0%,1,50.0%,15,65.2%,8,32.0%,0,0.0%,2,100.0%,0,0.0%,0,0.0%,,,,,,,,,-,1065,1777963826
,hltv_team_13386,DesperateGirls,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,3,1/2,33.3%,1,0.0%,23.3,0.94,-15,,76.0,81.0,26.7,228,243,80,70,2,66.7%,0,0.0%,17,47.2%,16,47.1%,2,66.7%,1,33.3%,21,67.7%,12,30.8%,,,,,,,,,-,1066,1777963826
,hltv_team_13403,TNC,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,78,38/40,48.7%,32,46.9%,22.4,1.00,0,,75.3,75.3,25.7,5875,5875,2003,1744,36,46.2%,31,39.7%,459,51.9%,403,46.9%,35,44.9%,36,46.2%,513,67.8%,266,31.4%,145,,,,,,,,-,1067,1777963826
,hltv_team_13405,Nemesis Impact,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d38b5qsconkqbk3bnq30.png,,1.01,20,6/14,30.0%,8,25.0%,21.8,0.88,-184,,70.5,79.7,22.3,1409,1593,446,435,7,35.0%,4,20.0%,98,43.9%,91,42.9%,8,40.0%,5,25.0%,118,64.8%,67,31.5%,,,,,,,,,-,1068,1777963826
,hltv_team_13398,Nocturnal,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d38b6tkconkqbk3bnq40.png,,1.01,35,12/23,34.3%,16,31.3%,19.7,0.88,-306,,64.4,73.2,21.7,2255,2561,760,691,12,34.3%,12,34.3%,139,40.3%,162,46.8%,19,54.3%,21,60.0%,186,67.1%,79,24.8%,,,,,,,,,-,1069,1777963826
,hltv_team_13446,antigrind,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,4,2/2,50.0%,2,50.0%,21.5,0.93,-20,,68.5,73.5,22.0,274,294,88,86,2,50.0%,1,25.0%,18,40.9%,22,52.4%,2,50.0%,1,25.0%,34,72.3%,6,16.7%,,,,,,,,,-,1070,1777963826
,hltv_team_13451,Four Magic,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d3a9jr4conkqbk3bnqn0.png,,1.01,27,10/17,37.0%,12,33.3%,21.0,0.93,-142,,66.6,71.9,24.3,1798,1940,657,566,11,40.7%,14,51.9%,128,47.2%,135,45.8%,12,44.4%,16,59.3%,153,75.4%,53,24.5%,,,,,,,,,-,1071,1777963826
,csgo_tm_10997,Procyon,https://oss.5eplay.com/sport/csgo/team/10997.png,,1.01,128,53/75,41.4%,55,34.5%,21.4,0.99,-86,,69.9,70.6,24.5,8950,9036,3137,2733,59,46.1%,56,43.8%,643,48.5%,615,46.8%,71,55.5%,55,43.0%,711,67.5%,280,27.1%,209,,,,,,,,-,1072,1777963826
,hltv_team_13484,GANK,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d3oqh2cconkqbk3bntsg.png,,1.01,32,13/19,40.6%,11,36.4%,21.2,0.92,-180,,69.0,74.7,21.4,2209,2389,684,679,11,34.4%,12,37.5%,173,48.1%,135,42.3%,10,31.3%,13,40.6%,141,66.2%,75,29.0%,,,,,,,,,-,1073,1777963826
,hltv_team_13504,NaturPeek,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,1,0/1,0.0%,1,0.0%,19.0,0.78,-17,,59.0,76.0,18.0,59,76,18,19,0,0.0%,0,0.0%,5,41.7%,1,14.3%,1,100.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,-,1074,1777963826
,hltv_team_13552,Endless Journey,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,16,5/11,31.3%,7,28.6%,22.1,0.92,-99,,71.9,78.1,23.6,1151,1250,377,353,4,25.0%,4,25.0%,63,39.4%,67,45.6%,8,50.0%,6,37.5%,88,58.3%,40,25.8%,197,,,,,,,,-,1075,1777963826
,hltv_team_13565,MyHUD,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,10,3/7,30.0%,4,25.0%,21.4,0.88,-94,,70.6,80.0,23.7,706,800,237,214,2,20.0%,3,30.0%,42,41.2%,47,42.0%,2,20.0%,4,40.0%,28,50.0%,15,31.3%,,,,,,,,,-,1076,1777963826
,hltv_team_13625,lospegadinhas,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,10,3/7,30.0%,4,25.0%,20.4,0.90,-77,,67.6,75.3,22.3,676,753,223,204,4,40.0%,5,50.0%,41,40.6%,50,48.5%,4,40.0%,3,30.0%,67,72.8%,23,20.5%,,,,,,,,,-,1077,1777963826
,hltv_team_13689,Fuzos,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d6h5njcconkpudhr3mog.png,,1.01,37,14/23,37.8%,16,43.8%,21.4,0.94,-167,,69.2,73.7,21.9,2561,2728,812,793,17,45.9%,13,35.1%,192,48.7%,160,44.9%,18,48.6%,17,45.9%,195,70.1%,73,25.1%,,,,,,,,,-,1078,1777963826
,hltv_team_13685,Skele,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,26,8/18,30.8%,13,30.8%,20.0,0.90,-191,,65.6,73.0,22.1,1706,1897,575,521,9,34.6%,9,34.6%,95,45.7%,108,46.8%,9,34.6%,13,50.0%,130,64.7%,44,23.4%,257,,,,,,,,-,1079,1777963826
,hltv_team_13700,Team CIS,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,3,1/2,33.3%,1,0.0%,21.7,0.84,-40,,72.3,85.7,30.0,217,257,90,65,1,33.3%,2,66.7%,10,38.5%,17,43.6%,0,0.0%,0,0.0%,14,60.9%,11,26.2%,,,,,,,,,-,1080,1777963826
,hltv_team_13704,Drama,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d6ua6isconkpudhr3pmg.png,,1.01,20,6/14,30.0%,9,22.2%,19.6,0.91,-127,,62.6,68.9,21.9,1251,1378,438,392,11,55.0%,7,35.0%,86,46.2%,88,42.7%,8,40.0%,9,45.0%,107,65.2%,50,26.0%,165,,,,,,,,-,1081,1777963826
,hltv_team_13740,Clockwork,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,11,4/7,36.4%,4,25.0%,22.9,0.90,-90,,73.5,81.6,24.0,808,898,264,252,6,54.5%,5,45.5%,52,42.6%,65,50.0%,5,45.5%,7,63.6%,42,63.6%,24,32.9%,,,,,,,,,-,1082,1777963826
,hltv_team_13796,Young TigeRES,https://oss.5eplay.com/sport/csgo/team/null.png,,1.01,5,1/4,20.0%,2,0.0%,26.0,0.97,-14,,87.0,89.8,36.0,435,449,180,130,3,60.0%,4,80.0%,37,56.1%,24,37.5%,4,80.0%,4,80.0%,16,61.5%,9,29.0%,268,,,,,,,,-,1083,1777963826
,csgo_tm_10867,MASONIC,https://oss.5eplay.com/sport/csgo/team/hz/cec3v4n4nfq43340vrv0.png,,1.00,438,176/262,40.2%,196,36.7%,23.8,0.92,-2730,,76.8,83.1,22.8,33649,36379,9970,10405,200,45.7%,191,43.6%,2465,48.5%,2347,45.5%,201,45.9%,203,46.3%,2870,69.0%,1307,28.7%,161,,,,,"$84,339",,,+13,1084,1777963826
,csgo_tm_10697,BLINK,https://oss.5eplay.com/sport/csgo/team/merge_ceimr1n4nfq4334154f0.png,,1.00,45,17/28,37.8%,16,25.0%,27.0,0.92,-326,,88.9,96.2,22.7,4001,4327,1023,1217,17,37.8%,17,37.8%,297,48.6%,280,46.2%,17,37.8%,21,46.7%,407,68.4%,167,26.2%,,,,,,,,,-,1085,1777963826
,hltv_team_12110,xp,https://oss.5eplay.com/sport/csgo/team/null.png,,1.00,4,1/3,25.0%,1,0.0%,33.5,0.94,-30,,116.0,123.5,23.0,464,494,92,134,2,50.0%,2,50.0%,29,43.3%,34,50.7%,2,50.0%,2,50.0%,30,56.6%,19,35.8%,,,,,,,,,-,1086,1777963826
,hltv_team_12126,sprenty,https://oss.5eplay.com/sport/csgo/team/null.png,,1.00,2,0/2,0.0%,,,28.5,0.88,-24,,91.0,103.0,21.5,182,206,43,57,1,50.0%,1,50.0%,10,37.0%,15,50.0%,0,0.0%,2,100.0%,17,63.0%,8,29.6%,,,,,,,,,,1087,1777963826
,csgo_tm_12028,Prods,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_ci5ccqv4nfq3cc4ue590.png,,1.00,144,62/82,43.1%,63,42.9%,25.1,0.93,-844,,81.6,87.5,22.2,11755,12599,3195,3618,51,35.4%,54,37.5%,845,46.0%,888,49.9%,59,41.0%,74,51.4%,946,68.8%,417,28.5%,,,,,,,,,-,1088,1777963826
,hltv_team_12152,KZG,https://oss.5eplay.com/cloudx/p/sport/csgo/team/civ11c4conkqks63agng.png,,1.00,159,63/96,39.6%,105,34.3%,21.3,0.93,-849,,69.1,74.5,23.5,10993,11842,3734,3386,83,52.2%,64,40.3%,785,45.9%,784,46.9%,96,60.4%,70,44.0%,844,65.5%,408,27.7%,,,,,,,,,+6,1089,1777963826
,csgo_tm_11764,MVP,https://oss.5eplay.com/sport/csgo/team/hz/cec407f4nfq4334102c0.png,,1.00,5,1/4,20.0%,2,0.0%,26.4,0.90,-47,,89.0,98.4,23.6,445,492,118,132,0,0.0%,1,20.0%,31,47.0%,29,43.9%,1,20.0%,2,40.0%,40,66.7%,18,26.5%,,,,,,,,,-,1090,1777963826
,hltv_team_12186,GUILD fe,https://oss.5eplay.com/sport/csgo/team/cgchf2hll806h1bg2ltg.png,,1.00,50,19/31,38.0%,20,35.0%,22.2,0.92,-328,,72.8,79.3,22.8,3638,3966,1141,1112,26,52.0%,23,46.0%,267,47.1%,234,42.9%,22,44.0%,23,46.0%,288,69.6%,114,25.7%,,,,,,,,,-,1091,1777963826
,csgo_tm_11778,flowstate,https://oss.5eplay.com/sport/csgo/team/null.png,,1.00,5,1/4,20.0%,2,0.0%,26.4,0.93,-35,,87.2,94.2,29.4,436,471,147,132,2,40.0%,0,0.0%,27,36.0%,27,47.4%,3,60.0%,3,60.0%,27,54.0%,11,24.4%,,,,,,,,,-,1092,1777963826
,csgo_tm_11017,VISU,https://oss.5eplay.com/sport/csgo/team/hz/cec3va74nfq43340vt10.png,,1.00,15,4/11,26.7%,8,25.0%,28.7,0.95,-71,,91.9,96.6,25.4,1378,1449,381,431,9,60.0%,7,46.7%,112,52.3%,90,41.5%,12,80.0%,8,53.3%,108,67.5%,51,26.2%,,,,,,,,,-,1093,1777963826
,hltv_team_12212,The Big Dogs,https://oss.5eplay.com/sport/csgo/team/null.png,,1.00,5,2/3,40.0%,2,0.0%,29.4,0.93,-39,,99.4,107.2,26.6,497,536,133,147,2,40.0%,3,60.0%,35,43.2%,35,53.0%,2,40.0%,2,40.0%,35,66.0%,19,30.6%,,,,,,,,,-,1094,1777963826
,hltv_team_12246,W7M Academy,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cgtkt3f4nfqe2nie41tg.png,,1.00,54,25/29,46.3%,24,45.8%,27.4,0.95,-269,,88.7,93.7,22.1,4790,5059,1194,1482,24,44.4%,22,40.7%,398,52.1%,326,45.4%,27,50.0%,30,55.6%,487,69.6%,232,30.0%,,,,,,,,,-,1095,1777963826
,csgo_tm_cg_tm_manual_68,,,,1.00,6,3/3,50.0%,,,25.7,1.04,+21,,88.7,85.2,4.7,532,511,28,154,3,50.0%,3,50.0%,39,54.2%,40,48.8%,4,66.7%,6,100.0%,0,0.0%,0,0.0%,,,,,,,,,,1096,1777963826
,csgo_tm_4598,Dragon,https://oss.5eplay.com/sport/csgo/team/hz/cec3pgn4nfq43340uo6g.png,,1.00,12,5/7,41.7%,4,50.0%,23.5,0.91,-85,,76.0,83.1,25.8,912,997,310,282,6,50.0%,7,58.3%,60,43.2%,72,50.3%,6,50.0%,5,41.7%,52,75.4%,12,17.9%,,,,,,,,,-,1097,1777963826
,csgo_tm_11974,John-industries,https://oss.5eplay.com/sport/csgo/team/null.png,,1.00,18,7/11,38.9%,10,50.0%,26.2,0.94,-91,,85.2,90.3,19.4,1534,1625,349,472,5,27.8%,10,55.6%,120,50.6%,102,43.4%,8,44.4%,6,33.3%,41,82.0%,12,27.9%,,,,,,,,,-,1098,1777963826
,hltv_team_12359,Nova,https://oss.5eplay.com/sport/csgo/team/null.png,,1.00,8,2/6,25.0%,3,0.0%,25.4,0.93,-46,,82.5,88.3,22.3,660,706,178,203,6,75.0%,3,37.5%,40,40.4%,50,48.1%,5,62.5%,5,62.5%,54,60.7%,31,32.0%,,,,,,,,,-,1099,1777963826
,csgo_tm_11240,allStars,https://oss.5eplay.com/sport/csgo/team/hz/cec3viv4nfq43340vuhg.png,,1.00,16,5/11,31.3%,10,20.0%,27.3,0.92,-120,,90.2,97.7,21.3,1443,1563,340,436,10,62.5%,8,50.0%,109,50.2%,85,38.8%,9,56.3%,6,37.5%,134,70.5%,49,24.0%,,,,,,"$10,000",,,-,1100,1777963826
,csgo_tm_11769,B4 fe,https://oss.5eplay.com/sport/csgo/team/merge_cgcl5qhll806h1bg2neg.png,,1.00,51,24/27,47.1%,25,48.0%,24.6,0.93,-315,,80.0,86.2,21.9,4079,4394,1116,1257,19,37.3%,21,41.2%,325,50.5%,272,44.3%,26,51.0%,26,51.0%,325,73.9%,137,28.3%,,,,,,,,,-,1101,1777963826
,csgo_tm_11814,Corinthians,https://oss.5eplay.com/sport/csgo/team/hz/cec408n4nfq4334102k0.png,,1.00,233,97/136,41.6%,127,37.0%,25.4,0.95,-950,,81.5,85.5,22.3,18983,19933,5202,5911,105,45.1%,104,44.6%,1495,50.0%,1328,45.5%,94,40.3%,111,47.6%,1609,68.7%,669,26.8%,,,,,,"$16,933",,,-,1102,1777963826
,csgo_tm_3044,Mibr.A,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_ch9qhjv4nfqe2nie4to0.png,,1.00,344,137/207,39.8%,153,35.9%,22.9,0.94,-1706,,73.5,78.4,22.3,25277,26983,7654,7894,151,43.9%,151,43.9%,1912,48.2%,1761,44.8%,174,50.6%,164,47.7%,2117,68.0%,919,26.2%,137,,,,,"$13,226",,,-11,1103,1777963826
