event_id,event_name,event_logo,grade,grade_label,special_grade_label,status,start_time,end_time,bonus,city_name,mode,cover
csgo_tt_6967,传奇联赛 2022,https://oss.5eplay.com/sport/csgo/event/6967.png,4,B级赛事,,past,2023-01-04 19:00:00,2023-01-08 19:00:00,"$100,000",欧洲，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_manual_9,PWA Premier League S3,https://oss.5eplay.com/sport/csgo/tournament/cfcd229ll806h1bg170g.png,4,B级赛事,,past,2023-01-05 00:00:00,2023-01-16 23:59:59,"¥241,000",亚洲 (线上),1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6945,CCT 南欧系列2,https://oss.5eplay.com/sport/csgo/event/6945.png,4,B级赛事,,past,2023-01-14 19:00:00,2023-01-26 19:00:00,"$50,000",Europe-Europe (Online),0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6960,ESL Pro League S17 入围赛 欧洲,https://oss.5eplay.com/sport/csgo/event/6960.png,9,资格赛A级,资格赛A级,past,2023-01-16 19:00:00,2023-01-20 19:00:00,前三晋级EPL S17,欧洲线上,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6961,ESL Pro League S17 入围赛 北美,https://oss.5eplay.com/sport/csgo/event/6961.png,6,资格赛B级,,past,2023-01-16 19:00:00,2023-01-20 19:00:00,前二晋级EPL S17,北美线上,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6962,ESL Pro League S17 入围赛 南美,https://oss.5eplay.com/sport/csgo/event/6962.png,6,资格赛B级,,past,2023-01-16 19:00:00,2023-01-20 19:00:00,前二晋级EPL S17,南美线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6963,ESL Pro League S17 入围赛 亚洲,https://oss.5eplay.com/sport/csgo/event/6963.png,6,资格赛B级,,past,2023-01-16 19:00:00,2023-01-20 19:00:00,前二晋级EPL S17,亚洲线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6964,ESL Pro League S17入围赛 大洋洲,https://oss.5eplay.com/sport/csgo/event/6964.png,6,资格赛B级,,past,2023-01-16 19:00:00,2022-01-20 19:00:00,前二晋级EPL S17,大洋洲线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7000,Elisa冬季邀请赛 2023 竞争者组,https://oss.5eplay.com/sport/csgo/tournament/cfdi209ll806h1bg1930.png,4,B级赛事,,past,2023-01-16 19:00:00,2023-02-02 19:00:00,晋级,Europe-Europe (Online),0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6957,ESL 挑战者联赛 S44 欧洲区,https://oss.5eplay.com/sport/csgo/event/6957.png,4,B级赛事,,past,2023-01-17 19:00:00,2023-03-26 19:00:00,"$50,000",欧洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6958,ESL 挑战者联赛 S44 北美区,https://oss.5eplay.com/sport/csgo/event/6958.png,4,B级赛事,,past,2023-01-17 19:00:00,2023-03-26 19:00:00,"$50,000",北美,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6970,BLAST Premier 春季小组赛 2023,https://oss.5eplay.com/sport/csgo/event/6970.png,2,S级赛事,S级赛事,past,2023-01-19 19:00:00,2023-01-29 19:00:00,"$177,500",哥本哈根，丹麦,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7011,CCT 北欧系列赛 3 封闭预选,https://oss.5eplay.com/sport/csgo/event/7011.png,4,B级赛事,,past,2023-01-19 19:00:00,2023-01-23 19:00:00,4 spots in North EU Series 3,Europe-Europe (Online),0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6998,OMEN WGR 挑战赛 2023,https://oss.5eplay.com/sport/csgo/event/6998.png,4,B级赛事,,past,2023-01-22 19:00:00,2023-02-11 19:00:00,"$16,005",欧洲，线上,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7014,CCT 南美系列赛4,https://oss.5eplay.com/sport/csgo/event/7014.png,4,B级赛事,,past,2023-01-22 19:00:00,2023-02-04 19:00:00,"$25,000",南美,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7017,CCT北美系列赛3,https://oss.5eplay.com/sport/csgo/event/7017.png,4,B级赛事,,past,2023-01-24 19:00:00,2023-02-13 19:00:00,"$25,000",North America-North America (Online),0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6984,CCT北欧系列赛3,https://oss.5eplay.com/sport/csgo/event/6984.png,4,B级赛事,,past,2023-01-25 19:00:00,2023-02-07 19:00:00,"$50,000",欧洲（线上）,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7018,CCT 西欧系列赛 1 封闭预选,https://oss.5eplay.com/sport/csgo/event/7018.png,6,资格赛B级,,past,2023-01-25 19:00:00,2023-01-29 23:59:59,4 spots in West EU Series 1,Europe-Europe (Online),0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6986,IEM 巴西 2023 欧洲 公开预选赛 1,https://oss.5eplay.com/sport/csgo/event/6986.png,6,资格赛B级,,past,2023-01-27 19:00:00,2023-01-28 19:00:00,2 spots in Closed Qualifier,Europe-Europe (Online),0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7037,ESEA冬季现金杯2 2023北美,https://oss.5eplay.com/sport/csgo/event/7037.png,4,B级赛事,,past,2023-01-28 19:00:00,2023-01-30 12:00:00,"$15,000",北美,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7035,欧洲发展锦标赛7 封闭预选,https://oss.5eplay.com/sport/csgo/event/7035.png,6,资格赛B级,,past,2023-01-30 00:00:00,2023-02-12 23:59:59,晋级,欧洲，线上,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6987,IEM 巴西 2023 欧洲 公开预选赛 2,https://oss.5eplay.com/sport/csgo/tournament/cfdhlc9ll806h1bg18j0.png,6,资格赛B级,,past,2023-01-30 19:00:00,2023-01-31 19:00:00,2 spots in Closed Qualifier,欧洲,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7042,MistGames明日英雄 罗弗敦 2023 封闭预选,https://oss.5eplay.com/sport/csgo/tournament/cfdq0m1ll806h1bg1cp0.png,6,资格赛B级,,past,2023-01-31 19:00:00,2023-02-05 19:00:00,晋级,欧洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6810,IEM 卡托维兹 2023 入围赛,https://oss.5eplay.com/sport/csgo/tournament/cfgrrnpll806h1bg1i30.png,2,S级赛事,S级赛事,past,2023-02-01 18:00:00,2023-02-03 23:59:59,"$28,000+晋级",卡托维兹，波兰,2,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6809,IEM 卡托维兹 2023,https://oss.5eplay.com/sport/csgo/event/6809.png,7,S+赛事,S+赛事,past,2023-02-04 07:00:00,2023-02-12 19:00:00,"$1,000,000",卡托维兹，波兰,2,https://oss.5eplay.com/sport/csgo/tournament/cfq6lk9ll806h1bg22dg.png
csgo_tt_7001,Elisa冬季邀请赛 2023,https://oss.5eplay.com/sport/csgo/tournament/cfdi209ll806h1bg1930.png,4,B级赛事,,past,2023-02-06 19:00:00,2023-03-11 19:00:00,"$25,000",欧洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7019,CCT 西欧系列赛 1,https://oss.5eplay.com/sport/csgo/event/7019.png,4,B级赛事,,past,2023-02-06 19:00:00,2023-02-23 19:00:00,"$50,000",欧洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6988,IEM 巴西 2023 欧洲封闭预选赛,https://oss.5eplay.com/sport/csgo/event/6988.png,9,资格赛A级,资格赛A级,past,2023-02-08 00:00:00,2023-02-11 23:59:59,2 spots at IEM Brazil '23,Europe-Europe (Online),1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6921,ESL Impact卡托维兹 2023,https://oss.5eplay.com/sport/csgo/event/6921.png,4,B级赛事,,past,2023-02-10 19:00:00,2023-02-13 23:59:59,"$100,000","Poland-Katowice, Poland",1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7022,BLAST巴黎Major2023欧洲RMR公开资格赛1,https://oss.5eplay.com/sport/csgo/event/7022.png,6,资格赛B级,,past,2023-02-13 19:00:00,2023-02-15 19:00:00,16 spots in Closed Qualifiers,Europe,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7034,欧洲发展锦标赛 7,https://oss.5eplay.com/sport/csgo/event/7034.png,4,B级赛事,,past,2023-02-13 19:00:00,2023-02-27 19:00:00,"$45,000",欧洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7025,BLAST巴黎Major2023北美RMR公开资格赛1,https://oss.5eplay.com/sport/csgo/event/7025.png,6,资格赛B级,,past,2023-02-14 00:00:00,2023-02-15 23:59:59,晋级,北美,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7026,BLAST巴黎Major2023南美RMR公开资格赛 1,https://oss.5eplay.com/sport/csgo/event/7026.png,6,资格赛B级,,past,2023-02-14 00:00:00,2023-02-15 23:59:59,晋级,South America-South America (Online),1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6991,IEM 巴西 2023 北美 封闭预选赛,https://oss.5eplay.com/sport/csgo/event/6991.png,6,资格赛B级,,past,2023-02-15 19:00:00,2023-02-16 19:00:00,晋级,北美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6994,IEM 巴西 2023 南美 封闭预选赛,https://oss.5eplay.com/sport/csgo/event/6994.png,6,资格赛B级,,past,2023-02-15 19:00:00,2023-02-16 19:00:00,IEM Brazil '23 spot,南美，线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7031,BLAST巴黎Major2023南美RMR公开资格赛2,https://oss.5eplay.com/sport/csgo/event/7031.png,6,资格赛B级,,past,2023-02-15 19:00:00,2023-02-17 23:00:00,晋级,南美,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7032,BLAST巴黎Major2023欧洲RMR公开资格赛2,https://oss.5eplay.com/sport/csgo/event/7033.png,6,资格赛B级,,past,2023-02-15 19:00:00,2023-02-16 12:00:00,晋级,欧洲,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7033,BLAST巴黎Major2023北美RMR公开资格赛2,https://oss.5eplay.com/sport/csgo/event/7033.png,6,资格赛B级,,past,2023-02-15 19:00:00,2023-02-17 23:00:00,4 spots in Closed Qualifier,北美,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7020,BLAST巴黎Major2023欧洲RMR封闭资格赛A,https://oss.5eplay.com/sport/csgo/event/7020.png,6,资格赛B级,,past,2023-02-16 00:00:00,2023-02-19 05:00:00,EU RMR spots,欧洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7021,BLAST巴黎Major2023欧洲RMR封闭资格赛B,https://oss.5eplay.com/sport/csgo/event/7021.png,6,资格赛B级,,past,2023-02-16 00:00:00,2023-02-19 08:00:00,EU RMR spots,欧洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7077,BLAST巴黎Major2023大洋洲RMR公开资格赛,https://oss.5eplay.com/sport/csgo/event/7077.png,6,资格赛B级,,past,2023-02-16 00:00:00,2023-02-16 23:20:33,,大洋洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7076,BLAST巴黎Major2023中国区RMR公开资格赛,https://oss.5eplay.com/sport/csgo/event/7076.png,6,资格赛B级,,past,2023-02-16 10:00:00,2023-02-16 23:59:59,晋级,中国,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7075,BLAST巴黎Major2023亚洲RMR公开资格赛,https://oss.5eplay.com/sport/csgo/event/7075.png,6,资格赛B级,,past,2023-02-16 14:00:00,2023-02-16 23:00:00,晋级,亚洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7012,CCT 中欧 Malta 决赛 1,https://oss.5eplay.com/sport/csgo/event/7012.png,3,A级赛事,A级赛事,past,2023-02-16 19:00:00,2023-02-19 19:00:00,"$100,000",马耳他,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7023,BLAST巴黎Major2023北美RMR封闭资格赛,https://oss.5eplay.com/sport/csgo/event/7023.png,6,资格赛B级,,past,2023-02-17 19:00:00,2023-02-19 19:00:00,晋级,北美,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7024,BLAST巴黎Major2023南美RMR封闭资格赛,https://oss.5eplay.com/sport/csgo/event/7024.png,6,资格赛B级,,past,2023-02-17 19:00:00,2023-02-19 23:59:59,Americas RMR spots,南美洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7027,BLAST巴黎Major2023亚洲RMR封闭资格赛,https://oss.5eplay.com/sport/csgo/event/7027.png,6,资格赛B级,,past,2023-02-17 19:00:00,2023-02-19 19:00:00,晋级,亚洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7028,BLAST巴黎Major2023中国RMR封闭资格赛,https://oss.5eplay.com/sport/csgo/event/7028.png,6,资格赛B级,,past,2023-02-17 19:00:00,2023-02-19 19:00:00,晋级,中国,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7029,BLAST巴黎Major2023大洋洲RMR封闭资格赛,https://oss.5eplay.com/sport/csgo/event/7029.png,6,资格赛B级,,past,2023-02-17 19:00:00,2023-02-19 19:00:00,晋级,大洋洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7078,BLAST 巴黎 Major 2023 欧洲 RMR 最后机会,https://oss.5eplay.com/sport/csgo/event/7078.png,6,资格赛B级,,past,2023-02-19 19:00:00,2023-02-20 23:59:59,晋级,欧洲,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7085,BetBoom Playlist Urbanistic 2023,https://oss.5eplay.com/sport/csgo/tournament/cfpff9pll806h1bg1vng.png,3,A级赛事,A级赛事,past,2023-02-20 19:00:00,2023-04-03 18:00:00,"$300,000",欧洲,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7074,RES 第4赛季,https://oss.5eplay.com/sport/csgo/event/7074.png,6,资格赛B级,,past,2023-02-21 19:00:00,2023-02-28 19:00:00,晋级,欧洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6862,ESL Pro League S17,https://oss.5eplay.com/sport/csgo/event/6862.png,7,S+赛事,S+赛事,past,2023-02-22 00:00:00,2023-03-26 23:59:59,"$850,000",马耳他,2,https://oss.5eplay.com/sport/csgo/tournament/cfqr0e1ll806h1bg24rg.png
csgo_tt_7030,BLAST巴黎Major2023中东RMR封闭资格赛,https://oss.5eplay.com/sport/csgo/event/7030.png,6,资格赛B级,,past,2023-02-24 19:00:00,2023-02-26 19:00:00,晋级,中东,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7055,ESL挑战者 墨尔本 2023 亚洲 公开预选,https://oss.5eplay.com/sport/csgo/event/7055.png,6,资格赛B级,,past,2023-02-27 19:00:00,2023-02-28 19:00:00,晋级,亚洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7094,CCT 北欧系列赛 4,https://oss.5eplay.com/sport/csgo/event/7094.png,4,B级赛事,,past,2023-03-01 19:00:00,2023-03-13 19:00:00,"$50,000",欧洲,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7056,ESL挑战者 墨尔本 2023 亚洲 封闭预选,https://oss.5eplay.com/sport/csgo/event/7056.png,6,资格赛B级,,past,2023-03-02 19:00:00,2023-03-03 19:00:00,晋级,亚洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7092,RES 西欧大师赛 春季 2023 - BLAST Premier 预选,https://oss.5eplay.com/sport/csgo/event/7092.png,4,B级赛事,,past,2023-03-03 00:00:00,2023-03-05 23:00:00,晋级,欧洲,0,https://oss.5eplay.com/sport/csgo/event/7092.png
csgo_tt_7050,ESL挑战者 墨尔本 2023 欧洲 封闭预选,https://oss.5eplay.com/sport/csgo/event/7050.png,6,资格赛B级,,past,2023-03-08 19:00:00,2023-03-10 19:00:00,第一名晋级ESL挑战者墨尔本2023,欧洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7103,CCT 西欧系列赛 2,https://oss.5eplay.com/sport/csgo/event/7103.png,4,B级赛事,,past,2023-03-09 19:00:00,2023-03-23 19:00:00,"$50,000",欧洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7117,CCT 南美系列赛 5,https://oss.5eplay.com/sport/csgo/event/7117.png,4,B级赛事,,past,2023-03-15 19:00:00,2023-03-18 19:00:00,"$25,000",南美线上,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7112,CCT 中欧系列赛 5,https://oss.5eplay.com/sport/csgo/event/7112.png,4,B级赛事,,past,2023-03-18 19:00:00,2023-03-31 18:00:00,"$50,000",欧洲线上,0,https://oss.5eplay.com/sport/csgo/event/7112.png
csgo_tt_7051,ESL挑战者 墨尔本 2023 北美 公开预选,https://oss.5eplay.com/sport/csgo/event/7051.png,6,资格赛B级,,past,2023-03-19 19:00:00,2023-03-20 19:00:00,晋级,北美洲,0,https://oss.5eplay.com/sport/csgo/event/7051.png
csgo_tt_7125,Elisa 春季邀请赛 2023 竞争者组,https://oss.5eplay.com/sport/csgo/event/7125.png,4,B级赛事,,past,2023-03-20 19:00:00,2023-04-20 23:00:00,晋级,欧洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7131,CCT 北美系列赛 4,https://oss.5eplay.com/sport/csgo/event/7131.png,4,B级赛事,,past,2023-03-20 19:00:00,2023-03-25 19:00:00,"$25,000",北美洲,0,https://oss.5eplay.com/sport/csgo/event/7131.png
csgo_tt_7118,ESL 挑战者联赛 S44 亚太区,https://oss.5eplay.com/sport/csgo/event/7118.png,4,B级赛事,,past,2023-03-21 00:00:00,2023-03-26 23:00:00,"$20,000",Asia-Asia (Online),0,https://oss.5eplay.com/sport/csgo/event/7118.png
csgo_tt_7061,IEM 达拉斯 2023 欧洲 公开预选1,https://oss.5eplay.com/sport/csgo/event/7061.png,6,资格赛B级,,past,2023-03-22 00:00:00,2023-03-23 23:59:00,晋级,欧洲,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7119,ESL 挑战者联赛 S44 欧洲区 升降级赛,https://oss.5eplay.com/sport/csgo/event/7119.png,6,资格赛B级,,past,2023-03-23 19:00:00,2023-03-26 19:00:00,晋级,欧洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7120,ESL 挑战者联赛 S44 北美区 升降级赛,https://oss.5eplay.com/sport/csgo/event/7120.png,6,资格赛B级,,past,2023-03-24 00:00:00,2023-03-26 23:00:00,晋级,北美,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7069,IEM 达拉斯 2023 大洋洲 封闭预选,https://oss.5eplay.com/sport/csgo/event/7069.png,6,资格赛B级,,past,2023-03-24 19:00:00,2023-03-25 19:00:00,晋级,大洋洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7133,CCT 南美系列赛 6,https://oss.5eplay.com/sport/csgo/event/7133.png,4,B级赛事,,past,2023-03-25 19:00:00,2023-04-16 18:00:00,"$25,000",南美洲,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7062,IEM 达拉斯 2023 欧洲 公开预选2,https://oss.5eplay.com/sport/csgo/event/7062.png,6,资格赛B级,,past,2023-03-27 00:00:00,2023-03-28 23:00:00,前两名晋级封闭预选赛,欧洲线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7132,ESL 澳大利亚&新西兰 锦标赛第十六季,https://oss.5eplay.com/sport/csgo/event/7132.png,4,B级赛事,,past,2023-03-27 00:00:00,2023-06-11 23:00:00,"$10,025，晋级",大洋洲 线上,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_6971,BLAST Premier 春季复活赛 2023 欧洲区,https://oss.5eplay.com/sport/csgo/event/6971.png,3,A级赛事,A级赛事,past,2023-03-29 18:00:00,2023-04-02 18:00:00,"$67,500",欧洲线上,0,https://oss.5eplay.com/sport/csgo/tournament/cfqr0h1ll806h1bg24s0.png
csgo_tt_7057,BLAST Premier 春季复活赛 2023 美洲区,https://oss.5eplay.com/sport/csgo/event/7057.png,3,A级赛事,A级赛事,past,2023-03-29 18:00:00,2023-04-02 18:00:00,"$67,500",北美线上,0,https://oss.5eplay.com/sport/csgo/tournament/cfqr0j9ll806h1bg24sg.png
csgo_tt_7150,CCT 西欧系列赛3 封闭预选,https://oss.5eplay.com/sport/csgo/event/7150.png,4,B级赛事,,past,2023-03-29 18:00:00,2023-04-02 18:00:00,前4晋级西欧系列赛3,欧洲-线上,0,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
csgo_tt_7063,IEM 达拉斯 2023 欧洲 封闭预选,https://oss.5eplay.com/sport/csgo/event/7063.png,9,资格赛A级,资格赛A级,past,2023-03-31 00:00:00,2023-04-03 23:00:00,晋级,欧洲-线上,1,https://oss.5eplay.com/cloudx/p/gamedata/csgo/csgo_default_cover.png
